participant_id,block_id,trial_index,hazard_rate,noise_sigma,LLR,choice,correct_side,reaction_time_ms,belief_L,subjective_h_snapshot,H,reset_state,prev_observed_belief_L,row_id,split,surrogate_id,generating_model_name,generating_seed,timeout_fallback_count,sample_index
P01,3,13,0.3,0.41,4.639804,-1,1,1209.3082265581643,6.47667,0.421,0.421,False,3.347965,92,TRAIN,ddm_dnm_s000,ddm_dnm,35492826,0,0
P01,3,14,0.3,0.41,-2.350907,1,0,991.3082265581644,-0.282398,0.071,0.071,False,6.47667,93,TRAIN,ddm_dnm_s000,ddm_dnm,35492826,0,0
P01,3,15,0.3,0.41,-2.326622,1,0,1353.3082265581643,-2.545752,0.091,0.091,False,-0.282398,94,TRAIN,ddm_dnm_s000,ddm_dnm,35492826,0,0
P01,3,16,0.3,0.41,-1.26568,-1,0,992.3082265581644,-2.868626,0.081,0.081,False,-2.545752,95,TRAIN,ddm_dnm_s000,ddm_dnm,35492826,0,0
P01,3,17,0.3,0.41,5.353956,-1,1,991.3082265581644,3.641143,0.051,0.051,False,-2.868626,96,TRAIN,ddm_dnm_s000,ddm_dnm,35492826,0,0
P01,3,19,0.3,0.41,-3.17042,1,0,991.3082265581644,-1.103595,0.071,0.071,False,6.345064,98,TRAIN,ddm_dnm_s000,ddm_dnm,35492826,0,0
P01,3,20,0.3,0.41,4.916102,-1,1,991.3082265581644,4.091436,0.071,0.071,False,-1.103595,99,TRAIN,ddm_dnm_s000,ddm_dnm,35492826,0,0
P01,3,21,0.3,0.41,0.581431,-1,1,2053.3082265581643,2.538444,0.071,0.071,False,4.091436,100,TRAIN,ddm_dnm_s000,ddm_dnm,35492826,0,0
P01,3,22,0.3,0.41,5.211775,-1,1,1215.3082265581643,6.811967,0.071,0.071,False,2.538444,101,TRAIN,ddm_dnm_s000,ddm_dnm,35492826,0,0
P01,3,23,0.3,0.41,3.049696,-1,1,1401.3082265581643,5.121625,0.071,0.071,False,6.811967,102,TRAIN,ddm_dnm_s000,ddm_dnm,35492826,0,0
P01,3,24,0.3,0.41,-4.341324,1,0,991.3082265581644,-2.30669,0.071,0.071,False,5.121625,103,TRAIN,ddm_dnm_s000,ddm_dnm,35492826,0,0
P01,3,25,0.3,0.41,-0.288776,-1,0,991.3082265581644,-1.795237,0.071,0.071,False,-2.30669,104,TRAIN,ddm_dnm_s000,ddm_dnm,35492826,0,0
P01,3,26,0.3,0.41,-5.353956,1,0,1193.3082265581643,-6.609094,0.071,0.071,False,-1.795237,105,TRAIN,ddm_dnm_s000,ddm_dnm,35492826,0,0
P01,3,27,0.3,0.41,-1.965447,-1,0,991.3082265581644,-4.035444,0.071,0.071,False,-6.609094,106,TRAIN,ddm_dnm_s000,ddm_dnm,35492826,0,0
P01,3,28,0.3,0.41,2.394558,-1,1,991.3082265581644,0.444201,0.091,0.091,False,-4.035444,107,TRAIN,ddm_dnm_s000,ddm_dnm,35492826,0,0
P01,3,30,0.3,0.41,3.464969,1,1,991.3082265581644,5.519439,0.091,0.091,False,5.697305,109,TRAIN,ddm_dnm_s000,ddm_dnm,35492826,0,0
P01,3,31,0.3,0.41,1.054911,-1,1,2084.3082265581643,3.104382,0.091,0.091,False,5.519439,110,TEST,ddm_dnm_s000,ddm_dnm,35492826,0,0
P01,3,32,0.3,0.41,-1.724342,1,0,991.3082265581644,0.054897,0.121,0.121,False,3.104382,111,TEST,ddm_dnm_s000,ddm_dnm,35492826,0,0
P01,3,33,0.3,0.41,-5.353956,1,0,1087.3082265581643,-5.31125,0.121,0.121,False,0.054897,112,TEST,ddm_dnm_s000,ddm_dnm,35492826,0,0
P01,3,34,0.3,0.41,-2.071553,-1,0,996.3082265581644,-4.113967,0.121,0.121,False,-5.31125,113,TEST,ddm_dnm_s000,ddm_dnm,35492826,0,0
P01,3,35,0.3,0.41,-0.290645,-1,1,996.3082265581644,-2.250246,0.121,0.121,False,-4.113967,114,TEST,ddm_dnm_s000,ddm_dnm,35492826,0,0
P01,3,36,0.3,0.41,-5.353956,1,0,1223.3082265581643,-6.835692,0.121,0.121,False,-2.250246,115,TEST,ddm_dnm_s000,ddm_dnm,35492826,0,0
P01,3,37,0.3,0.41,-0.254512,-1,1,992.3082265581644,-2.326643,0.111,0.111,False,-6.835692,116,TEST,ddm_dnm_s000,ddm_dnm,35492826,0,0
P01,3,38,0.3,0.41,-2.897962,1,0,1385.3082265581643,-4.412986,0.111,0.111,False,-2.326643,117,TEST,ddm_dnm_s000,ddm_dnm,35492826,0,0
P01,3,39,0.3,0.41,-5.353956,1,0,1227.3082265581643,-7.343401,0.111,0.111,False,-4.412986,118,TEST,ddm_dnm_s000,ddm_dnm,35492826,0,0
P01,3,40,0.3,0.41,-5.353956,-1,0,991.3082265581644,-7.429437,0.111,0.111,False,-7.343401,119,TEST,ddm_dnm_s000,ddm_dnm,35492826,0,0
P01,4,1,0.5,0.41,4.13596,-1,1,1155.3082265581643,4.13596,0.001,0.001,True,0.0,120,TRAIN,ddm_dnm_s000,ddm_dnm,35492826,0,0
P01,4,2,0.5,0.41,1.318223,1,1,993.3082265581644,1.912347,0.001,0.001,False,4.13596,121,TRAIN,ddm_dnm_s000,ddm_dnm,35492826,0,0
P01,4,3,0.5,0.41,4.283771,-1,1,1310.3082265581643,4.733783,0.001,0.001,False,1.912347,122,TRAIN,ddm_dnm_s000,ddm_dnm,35492826,0,0
P01,4,4,0.5,0.41,0.392906,1,1,994.3082265581644,0.996169,0.001,0.001,False,4.733783,123,TRAIN,ddm_dnm_s000,ddm_dnm,35492826,0,0
P01,4,5,0.5,0.41,0.91573,1,1,994.3082265581644,1.191997,0.001,0.001,False,0.996169,124,TRAIN,ddm_dnm_s000,ddm_dnm,35492826,0,0
P01,4,6,0.5,0.41,1.406115,-1,0,1795.3082265581643,1.727227,0.001,0.001,False,1.191997,125,TRAIN,ddm_dnm_s000,ddm_dnm,35492826,0,0
P01,4,7,0.5,0.41,0.803872,-1,1,2652.3082265581643,1.226112,0.331,0.331,False,1.727227,126,TRAIN,ddm_dnm_s000,ddm_dnm,35492826,0,0
P01,4,8,0.5,0.41,-4.657644,1,0,1006.3082265581644,-4.329141,0.331,0.331,False,1.226112,127,TRAIN,ddm_dnm_s000,ddm_dnm,35492826,0,0
P01,4,9,0.5,0.41,-4.80869,1,0,1184.3082265581643,-5.406363,0.331,0.331,False,-4.329141,128,TRAIN,ddm_dnm_s000,ddm_dnm,35492826,0,0
P01,4,10,0.5,0.41,-3.867973,-1,0,1004.3082265581644,-4.47678,0.331,0.331,False,-5.406363,129,TRAIN,ddm_dnm_s000,ddm_dnm,35492826,0,0
P01,4,11,0.5,0.41,3.054955,-1,1,1005.3082265581644,2.454983,0.361,0.361,False,-4.47678,130,TRAIN,ddm_dnm_s000,ddm_dnm,35492826,0,0
P01,4,12,0.5,0.41,1.744219,-1,1,1529.3082265581643,2.256904,0.331,0.331,False,2.454983,131,TRAIN,ddm_dnm_s000,ddm_dnm,35492826,0,0
P01,4,13,0.5,0.41,3.172887,-1,0,1348.3082265581643,3.665675,0.331,0.331,False,2.256904,132,TRAIN,ddm_dnm_s000,ddm_dnm,35492826,0,0
P01,4,14,0.5,0.41,1.543522,1,1,996.3082265581644,2.125686,0.301,0.301,False,3.665675,133,TRAIN,ddm_dnm_s000,ddm_dnm,35492826,0,0
P01,4,15,0.5,0.41,0.774145,-1,1,1988.3082265581643,1.251935,0.271,0.271,False,2.125686,134,TRAIN,ddm_dnm_s000,ddm_dnm,35492826,0,0
P01,4,16,0.5,0.41,5.353956,-1,1,1214.3082265581643,5.687967,0.271,0.271,False,1.251935,135,TRAIN,ddm_dnm_s000,ddm_dnm,35492826,0,0
P01,4,17,0.5,0.41,-3.013439,1,0,992.3082265581644,-2.403205,0.291,0.291,False,5.687967,136,TRAIN,ddm_dnm_s000,ddm_dnm,35492826,0,0
P01,4,18,0.5,0.41,2.564866,-1,1,1009.3082265581644,2.05708,0.301,0.301,False,-2.403205,137,TRAIN,ddm_dnm_s000,ddm_dnm,35492826,0,0
P01,4,19,0.5,0.41,1.295361,-1,1,1822.3082265581643,1.76469,0.291,0.291,False,2.05708,138,TRAIN,ddm_dnm_s000,ddm_dnm,35492826,0,0
P01,4,20,0.5,0.41,4.879399,-1,1,1185.3082265581643,5.307547,0.291,0.291,False,1.76469,139,TRAIN,ddm_dnm_s000,ddm_dnm,35492826,0,0
P01,4,21,0.5,0.41,5.353956,-1,1,1192.3082265581643,5.96216,0.291,0.291,False,5.307547,140,TRAIN,ddm_dnm_s000,ddm_dnm,35492826,0,0
P01,4,22,0.5,0.41,0.690933,-1,0,2676.3082265581643,1.302222,0.261,0.261,False,5.96216,141,TRAIN,ddm_dnm_s000,ddm_dnm,35492826,0,0
P01,4,23,0.5,0.41,-1.24007,1,0,1080.3082265581643,-0.895541,0.301,0.301,False,1.302222,142,TRAIN,ddm_dnm_s000,ddm_dnm,35492826,0,0
P01,4,24,0.5,0.41,-2.953982,1,0,1323.3082265581643,-3.20566,0.301,0.301,False,-0.895541,143,TRAIN,ddm_dnm_s000,ddm_dnm,35492826,0,0
P01,4,25,0.5,0.41,3.749239,-1,1,998.3082265581644,3.185177,0.311,0.311,False,-3.20566,144,TRAIN,ddm_dnm_s000,ddm_dnm,35492826,0,0
P01,4,26,0.5,0.41,4.078283,-1,1,1255.3082265581643,4.641347,0.311,0.311,False,3.185177,145,TRAIN,ddm_dnm_s000,ddm_dnm,35492826,0,0
P01,4,27,0.5,0.41,-4.902201,1,0,991.3082265581644,-4.300028,0.311,0.311,False,4.641347,146,TRAIN,ddm_dnm_s000,ddm_dnm,35492826,0,0
P01,4,28,0.5,0.41,0.596803,-1,1,991.3082265581644,-0.000377,0.261,0.261,False,-4.300028,147,TRAIN,ddm_dnm_s000,ddm_dnm,35492826,0,0
P01,4,29,0.5,0.41,5.353956,-1,1,1091.3082265581643,5.353844,0.261,0.261,False,-0.000377,148,TRAIN,ddm_dnm_s000,ddm_dnm,35492826,0,0
P01,4,30,0.5,0.41,-2.964141,1,0,993.3082265581644,-2.355648,0.281,0.281,False,5.353844,149,TRAIN,ddm_dnm_s000,ddm_dnm,35492826,0,0
P01,4,31,0.5,0.41,0.732603,-1,1,1037.3082265581643,0.229502,0.311,0.311,False,-2.355648,150,TEST,ddm_dnm_s000,ddm_dnm,35492826,0,0
P01,4,32,0.5,0.41,-2.37486,1,0,1106.3082265581643,-2.306741,0.301,0.301,False,0.229502,151,TEST,ddm_dnm_s000,ddm_dnm,35492826,0,0
P01,4,33,0.5,0.41,1.539819,-1,1,1008.3082265581644,1.041725,0.331,0.331,False,-2.306741,152,TEST,ddm_dnm_s000,ddm_dnm,35492826,0,0
P01,4,34,0.5,0.41,5.197843,-1,1,1205.3082265581643,5.484904,0.331,0.331,False,1.041725,153,TEST,ddm_dnm_s000,ddm_dnm,35492826,0,0
P01,4,35,0.5,0.41,3.732736,1,1,995.3082265581644,4.341982,0.331,0.331,False,5.484904,154,TEST,ddm_dnm_s000,ddm_dnm,35492826,0,0
P01,4,36,0.5,0.41,-0.994625,1,1,1040.3082265581643,-0.396738,0.371,0.371,False,4.341982,155,TEST,ddm_dnm_s000,ddm_dnm,35492826,0,0
P01,4,37,0.5,0.41,-3.2152,1,0,1197.3082265581643,-3.332034,0.371,0.371,False,-0.396738,156,TEST,ddm_dnm_s000,ddm_dnm,35492826,0,0
P01,4,38,0.5,0.41,-4.229171,1,0,1259.3082265581643,-4.798994,0.371,0.371,False,-3.332034,157,TEST,ddm_dnm_s000,ddm_dnm,35492826,0,0
P01,4,39,0.5,0.41,-0.850482,1,0,2618.3082265581643,-1.454456,0.351,0.351,False,-4.798994,158,TEST,ddm_dnm_s000,ddm_dnm,35492826,0,0
P01,4,40,0.5,0.41,-5.353956,1,0,1184.3082265581643,-5.728612,0.351,0.351,False,-1.454456,159,TEST,ddm_dnm_s000,ddm_dnm,35492826,0,0
P02,1,1,0.5,0.24,11.051806,-1,1,1049.3082265581643,11.135816,0.061,0.061,True,0.0,160,TRAIN,ddm_dnm_s000,ddm_dnm,35492826,0,0
P02,1,15,0.5,0.24,10.363132,1,1,991.3082265581644,10.279085,0.061,0.061,False,11.135816,161,TRAIN,ddm_dnm_s000,ddm_dnm,35492826,0,0
P02,1,16,0.5,0.24,10.9934,-1,1,1090.3082265581643,10.909356,0.061,0.061,False,10.279085,162,TRAIN,ddm_dnm_s000,ddm_dnm,35492826,0,0
P02,1,17,0.5,0.24,1.922244,-1,0,1690.3082265581643,1.838197,0.051,0.051,False,10.909356,163,TRAIN,ddm_dnm_s000,ddm_dnm,35492826,0,0
P02,1,18,0.5,0.24,13.086939,-1,1,1077.3082265581643,13.025981,0.051,0.051,False,1.838197,164,TRAIN,ddm_dnm_s000,ddm_dnm,35492826,0,0
P02,1,19,0.5,0.24,2.400132,-1,1,1425.3082265581643,2.316083,0.041,0.041,False,13.025981,165,TRAIN,ddm_dnm_s000,ddm_dnm,35492826,0,0
P02,1,20,0.5,0.24,4.317477,-1,1,1298.3082265581643,4.248536,0.041,0.041,False,2.316083,166,TRAIN,ddm_dnm_s000,ddm_dnm,35492826,0,0
P02,1,21,0.5,0.24,1.308419,1,1,991.3082265581644,1.22674,0.031,0.031,False,4.248536,167,TRAIN,ddm_dnm_s000,ddm_dnm,35492826,0,0
P02,1,22,0.5,0.24,9.092244,-1,1,1116.3082265581643,9.046331,0.031,0.031,False,1.22674,168,TRAIN,ddm_dnm_s000,ddm_dnm,35492826,0,0
P02,1,23,0.5,0.24,-10.373102,1,0,991.3082265581644,-10.457131,0.031,0.031,False,9.046331,169,TRAIN,ddm_dnm_s000,ddm_dnm,35492826,0,0
P02,1,24,0.5,0.24,-4.561895,1,0,1262.3082265581643,-4.47785,0.031,0.031,False,-10.457131,170,TRAIN,ddm_dnm_s000,ddm_dnm,35492826,0,0
P02,1,25,0.5,0.24,5.053847,-1,0,992.3082265581644,5.136007,0.081,0.081,False,-4.47785,171,TRAIN,ddm_dnm_s000,ddm_dnm,35492826,0,0
P02,1,26,0.5,0.24,-11.908489,1,0,991.3082265581644,-11.991555,0.081,0.081,False,5.136007,172,TRAIN,ddm_dnm_s000,ddm_dnm,35492826,0,0
P02,1,27,0.5,0.24,6.527328,-1,1,991.3082265581644,6.611376,0.091,0.091,False,-11.991555,173,TRAIN,ddm_dnm_s000,ddm_dnm,35492826,0,0
P02,1,28,0.5,0.24,11.512514,-1,1,1094.3082265581643,11.428691,0.091,0.091,False,6.611376,174,TRAIN,ddm_dnm_s000,ddm_dnm,35492826,0,0
P02,1,29,0.5,0.24,5.414299,-1,1,1214.3082265581643,5.330252,0.091,0.091,False,11.428691,175,TRAIN,ddm_dnm_s000,ddm_dnm,35492826,0,0
P02,1,30,0.5,0.24,-13.152849,1,0,991.3082265581644,-13.236088,0.091,0.091,False,5.330252,176,TRAIN,ddm_dnm_s000,ddm_dnm,35492826,0,0
P02,1,31,0.5,0.24,12.764991,-1,1,991.3082265581644,12.849041,0.091,0.091,False,-13.236088,177,TEST,ddm_dnm_s000,ddm_dnm,35492826,0,0
P02,1,32,0.5,0.24,1.859469,-1,1,1228.3082265581643,1.77542,0.521,0.521,False,12.849041,178,TEST,ddm_dnm_s000,ddm_dnm,35492826,0,0
P02,1,33,0.5,0.24,15.208509,-1,1,1022.3082265581644,15.148829,0.521,0.521,False,1.77542,179,TEST,ddm_dnm_s000,ddm_dnm,35492826,0,0
P02,1,34,0.5,0.24,11.306505,-1,1,1034.3082265581643,11.222455,0.521,0.521,False,15.148829,180,TEST,ddm_dnm_s000,ddm_dnm,35492826,0,0
P02,1,35,0.5,0.24,-11.959252,1,0,1046.3082265581643,-12.0433,0.521,0.521,False,11.222455,181,TEST,ddm_dnm_s000,ddm_dnm,35492826,0,0
P02,1,36,0.5,0.24,-12.057083,1,0,1028.3082265581643,-11.973034,0.521,0.521,False,-12.0433,182,TEST,ddm_dnm_s000,ddm_dnm,35492826,0,0
P02,1,37,0.5,0.24,9.244925,-1,1,1074.3082265581643,9.328974,0.521,0.521,False,-11.973034,183,TEST,ddm_dnm_s000,ddm_dnm,35492826,0,0
P02,1,38,0.5,0.24,-4.561845,1,0,1123.3082265581643,-4.645879,0.521,0.521,False,9.328974,184,TEST,ddm_dnm_s000,ddm_dnm,35492826,0,0
P02,1,39,0.5,0.24,9.37053,-1,1,1067.3082265581643,9.452979,0.521,0.521,False,-4.645879,185,TEST,ddm_dnm_s000,ddm_dnm,35492826,0,0
P02,1,40,0.5,0.24,5.550216,-1,1,1068.3082265581643,5.46618,0.521,0.521,False,9.452979,186,TEST,ddm_dnm_s000,ddm_dnm,35492826,0,0
P02,2,1,0.1,0.24,-15.625,1,0,1027.3082265581643,-15.625,0.001,0.001,True,0.0,187,TRAIN,ddm_dnm_s000,ddm_dnm,35492826,0,0
P02,2,2,0.1,0.24,-6.07162,1,0,1196.3082265581643,-6.349392,0.001,0.001,False,-15.625,188,TRAIN,ddm_dnm_s000,ddm_dnm,35492826,0,0
P02,2,3,0.1,0.24,-13.779296,1,0,1071.3082265581643,-14.056086,0.001,0.001,False,-6.349392,189,TRAIN,ddm_dnm_s000,ddm_dnm,35492826,0,0
P02,2,4,0.1,0.24,-6.826012,-1,0,991.3082265581644,-7.103784,0.001,0.001,False,-14.056086,190,TRAIN,ddm_dnm_s000,ddm_dnm,35492826,0,0
P02,2,5,0.1,0.24,2.414394,-1,1,1517.3082265581643,2.137084,0.831,0.831,False,-7.103784,191,TRAIN,ddm_dnm_s000,ddm_dnm,35492826,0,0
P02,2,6,0.1,0.24,1.571247,-1,1,1744.3082265581643,1.789853,0.431,0.431,False,2.137084,192,TRAIN,ddm_dnm_s000,ddm_dnm,35492826,0,0
P02,2,7,0.1,0.24,10.42561,-1,1,1077.3082265581643,10.623264,0.431,0.431,False,1.789853,193,TRAIN,ddm_dnm_s000,ddm_dnm,35492826,0,0
P02,2,8,0.1,0.24,4.916272,-1,1,1184.3082265581643,5.194031,0.421,0.421,False,10.623264,194,TRAIN,ddm_dnm_s000,ddm_dnm,35492826,0,0
P02,2,9,0.1,0.24,5.61545,-1,1,1164.3082265581643,5.890117,0.421,0.421,False,5.194031,195,TRAIN,ddm_dnm_s000,ddm_dnm,35492826,0,0
P02,2,10,0.1,0.24,10.055022,-1,1,1092.3082265581643,10.331242,0.421,0.421,False,5.890117,196,TRAIN,ddm_dnm_s000,ddm_dnm,35492826,0,0
P02,2,11,0.1,0.24,6.383104,-1,1,1153.3082265581643,6.660858,0.421,0.421,False,10.331242,197,TRAIN,ddm_dnm_s000,ddm_dnm,35492826,0,0
P02,2,12,0.1,0.24,-10.979782,1,0,1004.3082265581644,-10.702729,0.421,0.421,False,6.660858,198,TRAIN,ddm_dnm_s000,ddm_dnm,35492826,0,0
P02,2,13,0.1,0.24,-15.366422,1,0,1051.3082265581643,-15.644181,0.421,0.421,False,-10.702729,199,TRAIN,ddm_dnm_s000,ddm_dnm,35492826,0,0
P02,2,14,0.1,0.24,-6.780998,1,0,1147.3082265581643,-7.05877,0.421,0.421,False,-15.644181,200,TRAIN,ddm_dnm_s000,ddm_dnm,35492826,0,0
P02,2,15,0.1,0.24,-8.513254,1,0,1118.3082265581643,-8.790543,0.421,0.421,False,-7.05877,201,TRAIN,ddm_dnm_s000,ddm_dnm,35492826,0,0
P02,2,16,0.1,0.24,3.423095,-1,1,1076.3082265581643,3.145408,0.461,0.461,False,-8.790543,202,TRAIN,ddm_dnm_s000,ddm_dnm,35492826,0,0
P02,2,17,0.1,0.24,8.059439,-1,1,1097.3082265581643,8.314023,0.461,0.461,False,3.145408,203,TRAIN,ddm_dnm_s000,ddm_dnm,35492826,0,0
P02,2,18,0.1,0.24,6.095162,-1,1,1144.3082265581643,6.372796,0.451,0.451,False,8.314023,204,TRAIN,ddm_dnm_s000,ddm_dnm,35492826,0,0
P02,2,19,0.1,0.24,7.914599,-1,1,1083.3082265581643,8.191413,0.451,0.451,False,6.372796,205,TRAIN,ddm_dnm_s000,ddm_dnm,35492826,0,0
P02,2,20,0.1,0.24,-9.348369,1,0,1026.3082265581643,-9.070753,0.451,0.451,False,8.191413,206,TRAIN,ddm_dnm_s000,ddm_dnm,35492826,0,0
P02,2,21,0.1,0.24,-8.788025,1,0,1092.3082265581643,-9.065733,0.451,0.451,False,-9.070753,207,TRAIN,ddm_dnm_s000,ddm_dnm,35492826,0,0
P02,2,22,0.1,0.24,-11.947498,1,0,1066.3082265581643,-12.225205,0.451,0.451,False,-9.065733,208,TRAIN,ddm_dnm_s000,ddm_dnm,35492826,0,0
P02,2,23,0.1,0.24,-5.721877,1,0,1144.3082265581643,-5.999647,0.451,0.451,False,-12.225205,209,TRAIN,ddm_dnm_s000,ddm_dnm,35492826,0,0
P02,2,24,0.1,0.24,-9.805228,1,0,1078.3082265581643,-10.081609,0.451,0.451,False,-5.999647,210,TRAIN,ddm_dnm_s000,ddm_dnm,35492826,0,0
P02,2,25,0.1,0.24,-11.291953,1,0,1070.3082265581643,-11.569702,0.451,0.451,False,-10.081609,211,TRAIN,ddm_dnm_s000,ddm_dnm,35492826,0,0
P02,2,26,0.1,0.24,-4.281487,1,0,1228.3082265581643,-4.559254,0.441,0.441,False,-11.569702,212,TRAIN,ddm_dnm_s000,ddm_dnm,35492826,0,0
P02,2,27,0.1,0.24,-11.069952,1,0,1080.3082265581643,-11.341897,0.441,0.441,False,-4.559254,213,TRAIN,ddm_dnm_s000,ddm_dnm,35492826,0,0
P02,2,28,0.1,0.24,-11.607113,1,0,1071.3082265581643,-11.884878,0.441,0.441,False,-11.341897,214,TRAIN,ddm_dnm_s000,ddm_dnm,35492826,0,0
P02,2,29,0.1,0.24,-9.296578,1,0,1093.3082265581643,-9.574347,0.441,0.441,False,-11.884878,215,TRAIN,ddm_dnm_s000,ddm_dnm,35492826,0,0
P02,2,30,0.1,0.24,8.612987,-1,1,1023.3082265581644,8.335254,0.441,0.441,False,-9.574347,216,TRAIN,ddm_dnm_s000,ddm_dnm,35492826,0,0
P02,2,31,0.1,0.24,7.622522,-1,1,1116.3082265581643,7.900159,0.441,0.441,False,8.335254,217,TEST,ddm_dnm_s000,ddm_dnm,35492826,0,0
P02,2,32,0.1,0.24,6.262905,-1,1,1175.3082265581643,6.540469,0.441,0.441,False,7.900159,218,TEST,ddm_dnm_s000,ddm_dnm,35492826,0,0
P02,2,33,0.1,0.24,9.072678,-1,1,1106.3082265581643,9.349639,0.441,0.441,False,6.540469,219,TEST,ddm_dnm_s000,ddm_dnm,35492826,0,0
P02,2,34,0.1,0.24,4.595784,-1,1,1195.3082265581643,4.873507,0.431,0.431,False,9.349639,220,TEST,ddm_dnm_s000,ddm_dnm,35492826,0,0
P02,2,35,0.1,0.24,15.625,-1,1,1053.3082265581643,15.898503,0.431,0.431,False,4.873507,221,TEST,ddm_dnm_s000,ddm_dnm,35492826,0,0
P02,2,36,0.1,0.24,10.329063,-1,1,1079.3082265581643,10.606835,0.431,0.431,False,15.898503,222,TEST,ddm_dnm_s000,ddm_dnm,35492826,0,0
P02,2,37,0.1,0.24,6.535615,-1,1,1129.3082265581643,6.813374,0.431,0.431,False,10.606835,223,TEST,ddm_dnm_s000,ddm_dnm,35492826,0,0
P02,2,38,0.1,0.24,6.901297,-1,1,1132.3082265581643,7.178452,0.431,0.431,False,6.813374,224,TEST,ddm_dnm_s000,ddm_dnm,35492826,0,0
P02,2,39,0.1,0.24,11.92308,-1,1,1081.3082265581643,12.200424,0.431,0.431,False,7.178452,225,TEST,ddm_dnm_s000,ddm_dnm,35492826,0,0
P02,2,40,0.1,0.24,14.186855,-1,1,1057.3082265581643,14.464625,0.431,0.431,False,12.200424,226,TEST,ddm_dnm_s000,ddm_dnm,35492826,0,0
P02,3,1,0.05,0.24,7.320388,-1,1,1069.3082265581643,7.320388,0.001,0.001,True,0.0,227,TRAIN,ddm_dnm_s000,ddm_dnm,35492826,0,0
P02,3,2,0.05,0.24,9.881781,-1,1,1109.3082265581643,11.027113,0.001,0.001,False,7.320388,228,TRAIN,ddm_dnm_s000,ddm_dnm,35492826,0,0
P02,3,3,0.05,0.24,9.708622,-1,1,1116.3082265581643,10.855781,0.001,0.001,False,11.027113,229,TRAIN,ddm_dnm_s000,ddm_dnm,35492826,0,0
P02,3,4,0.05,0.24,8.255692,-1,1,1133.3082265581643,9.402842,0.001,0.001,False,10.855781,230,TRAIN,ddm_dnm_s000,ddm_dnm,35492826,0,0
P02,3,5,0.05,0.24,4.782997,-1,1,1194.3082265581643,5.929968,0.001,0.001,False,9.402842,231,TRAIN,ddm_dnm_s000,ddm_dnm,35492826,0,0
P02,3,6,0.05,0.24,8.301397,-1,1,1133.3082265581643,9.441108,0.001,0.001,False,5.929968,232,TRAIN,ddm_dnm_s000,ddm_dnm,35492826,0,0
P02,3,7,0.05,0.24,3.622081,-1,1,1302.3082265581643,4.769061,0.001,0.001,False,9.441108,233,TRAIN,ddm_dnm_s000,ddm_dnm,35492826,0,0
P02,3,8,0.05,0.24,8.656576,-1,1,1121.3082265581643,9.780091,0.001,0.001,False,4.769061,234,TRAIN,ddm_dnm_s000,ddm_dnm,35492826,0,0
P02,3,9,0.05,0.24,7.994141,-1,1,1124.3082265581643,9.141186,0.001,0.001,False,9.780091,235,TRAIN,ddm_dnm_s000,ddm_dnm,35492826,0,0
P02,3,10,0.05,0.24,5.590567,-1,1,1227.3082265581643,6.737468,0.001,0.001,False,9.141186,236,TRAIN,ddm_dnm_s000,ddm_dnm,35492826,0,0
P02,3,11,0.05,0.24,3.232216,-1,1,1293.3082265581643,4.37607,0.001,0.001,False,6.737468,237,TRAIN,ddm_dnm_s000,ddm_dnm,35492826,0,0
P02,3,12,0.05,0.24,8.559298,-1,1,1122.3082265581643,9.671649,0.001,0.001,False,4.37607,238,TRAIN,ddm_dnm_s000,ddm_dnm,35492826,0,0
P02,3,13,0.05,0.24,12.527365,-1,1,1078.3082265581643,13.674392,0.001,0.001,False,9.671649,239,TRAIN,ddm_dnm_s000,ddm_dnm,35492826,0,0
P02,3,14,0.05,0.24,11.657754,-1,1,1086.3082265581643,12.804956,0.001,0.001,False,13.674392,240,TRAIN,ddm_dnm_s000,ddm_dnm,35492826,0,0
P02,3,15,0.05,0.24,10.79737,-1,1,1096.3082265581643,11.944567,0.001,0.001,False,12.804956,241,TRAIN,ddm_dnm_s000,ddm_dnm,35492826,0,0
P02,3,16,0.05,0.24,1.185466,-1,1,1875.3082265581643,2.332653,0.001,0.001,False,11.944567,242,TRAIN,ddm_dnm_s000,ddm_dnm,35492826,0,0
P02,3,17,0.05,0.24,6.625665,-1,1,1162.3082265581643,7.536546,0.001,0.001,False,2.332653,243,TRAIN,ddm_dnm_s000,ddm_dnm,35492826,0,0
P02,3,18,0.05,0.24,6.86975,-1,1,1163.3082265581643,8.015446,0.001,0.001,False,7.536546,244,TRAIN,ddm_dnm_s000,ddm_dnm,35492826,0,0
P02,3,19,0.05,0.24,4.310758,-1,1,1310.3082265581643,5.457028,0.001,0.001,False,8.015446,245,TRAIN,ddm_dnm_s000,ddm_dnm,35492826,0,0
P02,3,20,0.05,0.24,7.629487,-1,1,1123.3082265581643,8.764699,0.001,0.001,False,5.457028,246,TRAIN,ddm_dnm_s000,ddm_dnm,35492826,0,0
P02,3,21,0.05,0.24,12.576009,-1,1,1083.3082265581643,13.722772,0.001,0.001,False,8.764699,247,TRAIN,ddm_dnm_s000,ddm_dnm,35492826,0,0
P02,3,22,0.05,0.24,6.026166,-1,1,1175.3082265581643,7.173367,0.001,0.001,False,13.722772,248,TRAIN,ddm_dnm_s000,ddm_dnm,35492826,0,0
P02,3,23,0.05,0.24,-2.645852,1,1,996.3082265581644,-1.500816,0.291,0.291,False,7.173367,249,TRAIN,ddm_dnm_s000,ddm_dnm,35492826,0,0
